session_id,timestamp,x_sample,y_sample,true_class
0,4244,1.67,3.56,2:3
0,4245,1.84,3.19,2:3
0,4246,1.86,3.27,2:3
0,4247,1.86,3.37,2:3
0,4248,1.82,3.26,2:3
0,4249,1.71,3.18,2:3
0,4250,1.64,3.31,2:3
0,4251,1.79,3.17,2:3
0,4252,1.83,3.17,2:3
0,4253,1.81,3.55,2:3
0,4254,1.66,3.59,2:3
0,4255,1.65,3.27,2:3
0,4256,1.69,3.27,2:3
0,4257,1.64,3.33,2:3
0,4258,1.72,3.49,2:3
0,4259,1.75,3.37,2:3
0,4260,1.49,3.54,2:3
0,4261,1.53,3.57,2:4
0,4262,1.77,3.50,2:4
0,4263,1.72,3.52,2:4
0,4264,1.66,3.60,2:4
0,4265,1.50,3.56,2:4
0,4266,1.63,3.47,2:4
0,4267,1.75,3.69,2:4
0,4268,1.71,3.71,2:4
0,4269,1.73,3.85,2:4
0,4270,1.67,3.55,2:4
0,4271,1.91,3.67,2:4
0,4272,1.84,3.90,2:4
0,4273,2.12,3.66,2:4
0,4274,1.85,3.75,2:4
0,4275,1.93,3.41,2:4
0,4276,1.95,3.48,2:4
0,4277,1.75,3.58,2:4
0,4278,2.14,3.81,2:4
0,4279,2.11,3.70,2:4
0,4280,1.97,3.69,2:4
0,4281,1.86,3.57,2:4
0,4282,2.19,3.64,2:4
0,4283,1.92,3.68,2:4
0,4284,2.22,3.88,2:4
0,4285,2.03,3.73,2:4
0,4286,2.09,3.67,2:4
0,4287,2.10,3.55,2:4
0,4288,1.88,3.70,2:4
0,4289,2.13,3.35,2:4
0,4290,1.92,3.44,2:4
0,4291,2.28,3.43,2:4
0,4292,1.99,3.72,2:4
0,4293,1.99,3.52,2:4
0,4294,1.94,3.60,2:4
0,4295,2.01,3.50,2:4
0,4296,1.78,3.66,2:3
0,4297,1.79,3.55,2:4
0,4298,1.77,3.60,2:4
0,4299,1.64,3.54,2:4
0,4300,1.73,3.59,2:4
0,4301,1.90,3.76,2:4
0,4302,1.68,3.36,2:4
0,4303,1.93,3.54,2:4
0,4304,1.81,3.65,2:4
0,4305,1.71,3.59,2:4
0,4306,1.66,3.59,2:4
0,4307,1.59,3.52,2:4
0,4308,1.90,3.47,2:4
0,4309,1.71,3.46,2:3
0,4310,1.99,3.53,2:4
0,4311,1.76,3.66,2:4
0,4312,1.96,3.58,2:3
0,4313,1.89,3.34,2:3
0,4314,1.90,3.49,2:3
0,4315,1.99,3.50,2:3
0,4316,1.96,3.29,2:3
0,4317,2.04,3.35,2:3
0,4318,2.06,3.35,2:3
0,4319,1.99,3.35,2:3
0,4320,1.91,3.42,2:3
0,4321,2.06,3.48,2:3
0,4322,1.86,3.34,2:3
0,4323,2.06,3.43,2:3
0,4324,1.68,3.53,2:4
0,4325,1.82,3.51,2:4
0,4326,1.66,3.49,2:4
0,4327,1.82,3.55,2:3
0,4328,1.89,3.56,2:3
0,4329,1.73,3.35,2:3
0,4330,1.88,3.54,2:3
0,4331,1.78,3.60,2:4
0,4332,1.78,3.45,2:3
0,4333,1.73,3.63,2:4
0,4334,1.48,3.51,2:3
0,4335,1.85,3.55,2:4
0,4336,1.60,3.34,2:3
0,4337,1.75,3.33,2:3
0,4338,1.86,3.55,2:3
0,4339,1.85,3.51,2:3
0,4340,1.92,3.59,2:3
0,4341,1.83,3.47,2:4
0,4342,1.82,3.51,2:3
0,4343,1.88,3.60,2:3
0,4344,1.83,3.33,2:3
0,4345,2.23,3.46,2:3
0,4346,1.96,3.45,2:3
0,4347,1.96,3.46,2:3
0,4348,2.01,3.50,2:3
0,4349,1.93,3.45,2:3
0,4350,2.00,3.47,2:3
0,4351,2.05,3.55,2:3
0,4352,2.02,3.46,2:3
0,4353,1.94,3.67,2:4
0,4354,1.87,3.52,2:4
0,4355,2.19,3.62,2:4
0,4356,2.05,3.70,2:4
0,4357,1.93,3.63,2:4
0,4358,1.79,3.77,2:4
0,4359,1.88,3.82,2:4
0,4360,1.80,3.63,2:4
0,4361,1.91,3.75,2:4
0,4362,1.85,3.67,2:4
0,4363,1.85,3.80,2:4
0,4364,1.69,3.51,2:4
0,4365,1.93,3.90,2:4
0,4366,1.86,3.64,2:4
0,4367,1.65,3.50,2:4
0,4368,1.86,3.56,2:4
0,4369,2.04,3.42,2:4
0,4370,1.96,3.64,2:3
0,4371,1.95,3.48,2:3
0,4372,2.13,3.49,2:3
0,4373,2.00,3.32,2:3
0,4374,2.09,3.39,2:3
0,4375,2.12,3.27,2:3
0,4376,2.27,3.23,2:3
0,4377,2.20,3.11,2:3
0,4378,2.22,3.06,2:3
0,4379,2.26,3.06,2:3
0,4380,2.38,3.06,2:3
0,4381,2.24,3.05,2:3
0,4382,2.14,3.09,2:3
0,4383,2.18,3.05,2:3
0,4384,1.97,3.17,2:3
0,4385,2.13,3.19,2:3
0,4386,2.09,3.18,2:3
0,4387,1.98,3.19,2:3
0,4388,1.91,3.06,2:3
0,4389,2.16,3.25,2:3
0,4390,1.82,3.16,2:3
0,4391,2.09,3.23,2:3
0,4392,1.89,3.29,2:3
0,4393,1.88,3.14,2:3
0,4394,1.86,3.07,2:3
0,4395,1.87,2.94,2:3
0,4396,2.07,3.34,2:3
0,4397,1.94,3.21,2:3
0,4398,1.98,3.34,2:3
0,4399,1.87,3.33,2:3
0,4400,1.94,3.25,2:3
0,4401,2.30,3.09,2:3
0,4402,2.13,2.99,2:3
0,4403,2.10,3.14,2:3
0,4404,2.21,3.07,2:3
0,4405,2.21,3.17,2:3
0,4406,1.83,3.38,2:3
0,4407,2.18,3.10,2:3
0,4408,2.02,3.41,2:3
0,4409,2.26,3.08,2:3
0,4410,1.90,3.10,2:3
0,4411,2.16,3.26,2:3
0,4412,1.85,3.17,2:3
0,4413,2.05,3.35,2:3
0,4414,2.04,3.19,2:3
0,4415,2.05,3.52,2:3
0,4416,2.24,3.52,2:3
0,4417,2.01,3.38,2:3
0,4418,2.09,3.40,2:3
0,4419,1.97,3.40,2:3
0,4420,1.99,3.12,2:3
0,4421,2.15,3.51,2:3
0,4422,2.27,3.48,2:3
0,4423,2.17,3.21,2:3
0,4424,2.13,3.30,2:3
0,4425,2.00,3.20,2:3
0,4426,2.00,3.28,2:3
0,4427,2.20,3.40,2:3
0,4428,2.20,3.12,2:3
0,4429,2.40,3.15,2:3
0,4430,2.27,3.30,2:3
0,4431,2.31,3.21,2:3
0,4432,2.55,3.26,2:3
0,4433,2.32,3.29,2:3
0,4434,2.23,3.21,2:3
0,4435,2.41,3.23,2:3
0,4436,2.57,3.15,2:3
0,4437,2.48,3.04,2:3
0,4438,2.41,3.05,2:3
0,4439,2.33,2.97,2:3
0,4440,2.33,3.05,2:3
0,4441,2.24,3.10,2:3
0,4442,2.34,3.08,2:3
0,4443,2.21,2.89,2:3
0,4444,2.32,2.77,2:3
0,4445,2.27,3.04,2:3
0,4446,2.38,2.83,2:3
0,4447,2.20,3.12,2:3
0,4448,2.39,3.19,2:3
0,4449,2.32,3.11,2:3
0,4450,2.48,3.25,2:3
0,4451,2.37,3.23,3:3
0,4452,2.41,3.14,2:3
0,4453,2.64,3.18,3:3
0,4454,2.67,3.02,3:3
0,4455,2.54,3.30,2:3
0,4456,2.36,3.14,2:3
0,4457,2.33,3.10,2:3
0,4458,2.33,3.12,2:3
0,4459,2.49,3.13,2:3
0,4460,2.35,3.20,2:3
0,4461,2.47,3.13,2:3
0,4462,2.38,3.04,2:3
0,4463,2.26,2.94,2:3
0,4464,2.34,2.86,2:3
0,4465,2.35,3.13,2:3
0,4466,2.33,3.08,2:3
0,4467,2.30,2.89,2:3
0,4468,2.15,3.06,2:3
0,4469,2.18,3.08,2:3
0,4470,2.31,3.03,2:3
0,4471,2.12,3.08,2:3
0,4472,2.13,2.93,2:3
0,4473,2.01,2.79,2:3
0,4474,2.11,3.03,2:3
0,4475,1.97,2.92,2:3
0,4476,2.04,3.06,2:3
0,4477,2.13,2.93,2:3
0,4478,2.35,2.98,2:3
0,4479,2.22,3.01,2:3
0,4480,2.16,3.00,2:3
0,4481,2.10,3.25,2:3
0,4482,2.07,3.34,2:3
0,4483,2.15,3.25,2:3
0,4484,2.19,3.21,2:3
0,4485,2.12,3.36,2:3
0,4486,2.13,3.08,2:3
0,4487,2.16,3.23,2:3
0,4488,1.90,3.36,2:3
0,4489,1.94,3.43,2:3
0,4490,2.03,3.12,2:3
0,4491,1.92,3.03,2:3
0,4492,1.86,3.20,2:3
0,4493,2.05,2.98,2:3
0,4494,2.32,3.26,2:3
0,4495,2.06,2.92,2:3
0,4496,1.94,2.88,2:3
0,4497,2.01,2.99,2:3
0,4498,1.96,3.08,2:3
0,4499,2.02,2.89,2:3
0,4500,1.96,2.84,2:3
0,4501,1.95,2.98,2:3
0,4502,2.10,2.67,2:3
0,4503,2.09,2.79,2:3
0,4504,2.07,2.53,2:3
0,4505,1.99,2.60,2:3
0,4506,2.07,2.63,2:3
0,4507,2.03,2.61,2:3
0,4508,1.95,2.69,2:3
0,4509,2.09,2.64,2:3
0,4510,1.99,2.78,2:3
0,4511,1.85,2.60,2:3
0,4512,1.91,2.56,2:2
0,4513,1.91,2.45,2:2
0,4514,1.83,2.46,2:2
0,4515,1.88,2.37,2:2
0,4516,1.78,2.22,2:2
0,4517,1.86,2.28,2:2
0,4518,1.76,2.15,2:2
0,4519,1.71,2.24,2:2
0,4520,1.54,2.27,2:2
0,4521,1.69,2.40,2:2
0,4522,1.48,2.37,2:2
0,4523,1.63,2.33,2:2
0,4524,1.69,2.46,2:2
0,4525,1.62,2.50,2:2
0,4526,1.73,2.36,2:2
0,4527,1.76,2.39,2:2
0,4528,1.70,2.57,2:2
0,4529,1.59,2.62,2:3
0,4530,1.60,2.61,2:2
0,4531,1.49,2.23,1:2
0,4532,1.25,2.34,1:2
0,4533,1.44,2.43,1:2
0,4534,1.32,2.55,1:3
0,4535,1.50,2.32,2:2
0,4536,1.29,2.49,1:2
0,4537,1.59,2.55,2:2
0,4538,1.48,2.48,1:2
0,4539,1.61,2.49,1:2
0,4540,1.44,2.39,1:2
0,4541,1.56,2.32,1:2
0,4542,1.65,2.50,2:2
0,4543,1.54,2.58,1:3
0,4544,1.44,2.52,2:3
0,4545,1.51,2.50,2:3
0,4546,1.60,2.46,2:3
0,4547,1.51,2.45,2:3
0,4548,1.60,2.64,1:2
0,4549,1.57,2.44,2:3
0,4550,1.47,2.53,1:2
0,4551,1.51,2.72,2:3
0,4552,1.62,2.58,2:2
0,4553,1.50,2.58,2:2
0,4554,1.59,2.32,2:2
0,4555,1.78,2.41,2:2
0,4556,1.75,2.52,2:2
0,4557,1.69,2.33,2:2
0,4558,1.76,2.37,2:2
0,4559,1.67,2.32,2:2
0,4560,1.52,2.31,2:2
0,4561,1.54,2.22,2:2
0,4562,1.61,2.41,2:2
0,4563,1.42,2.40,2:2
0,4564,1.67,2.60,2:2
0,4565,1.70,2.54,2:3
0,4566,1.65,2.55,2:2
0,4567,1.81,2.30,2:2
0,4568,1.60,2.58,2:2
0,4569,1.64,2.32,2:2
0,4570,1.61,2.40,2:2
0,4571,1.75,2.28,2:2
0,4572,1.96,2.29,2:2
0,4573,1.70,2.38,2:2
0,4574,1.81,2.23,2:2
0,4575,1.88,2.54,2:2
0,4576,1.82,2.18,2:2
0,4577,1.79,2.23,2:2
0,4578,1.83,2.25,2:2
0,4579,1.89,2.39,2:2
0,4580,1.94,2.43,2:2
0,4581,1.74,2.32,2:2
0,4582,1.74,2.30,2:2
0,4583,1.85,2.44,2:2
0,4584,1.95,2.23,2:2
0,4585,1.88,2.35,2:2
0,4586,2.02,2.28,2:2
0,4587,1.83,2.35,2:2
0,4588,1.72,2.15,2:2
0,4589,1.97,1.89,2:2
0,4590,1.96,2.05,2:2
0,4591,1.70,2.03,2:2
0,4592,1.79,2.10,2:2
0,4593,1.79,2.12,2:2
0,4594,1.92,1.87,2:2
0,4595,1.72,2.24,2:2
0,4596,1.75,1.93,2:2
0,4597,1.92,2.26,2:2
0,4598,1.70,2.42,2:2
0,4599,1.77,2.48,2:2
0,4600,1.91,2.17,2:2
0,4601,1.79,2.09,2:2
0,4602,1.97,2.11,2:2
0,4603,2.02,2.16,2:2
0,4604,1.94,2.28,2:2
0,4605,1.94,2.29,2:2
0,4606,2.01,2.24,2:2
0,4607,1.69,2.34,2:2
0,4608,1.84,2.29,2:2
0,4609,1.97,2.37,2:2
0,4610,1.84,2.27,2:2
0,4611,1.77,2.26,2:2
0,4612,1.81,2.12,2:2
0,4613,1.97,2.28,2:2
0,4614,1.92,2.26,2:2
0,4615,2.11,2.35,2:2
0,4616,2.12,2.35,2:2
0,4617,2.13,2.17,2:2
0,4618,1.86,2.14,2:2
0,4619,2.15,2.16,2:2
0,4620,1.90,2.04,2:2
0,4621,2.05,2.13,2:2
0,4622,2.10,1.87,2:2
0,4623,1.95,2.21,2:2
0,4624,2.31,2.18,2:2
0,4625,2.23,2.28,2:2
0,4626,2.30,2.07,2:2
0,4627,2.14,2.23,2:2
0,4628,2.25,2.07,2:2
0,4629,2.31,2.17,2:2
0,4630,2.19,2.30,2:2
0,4631,2.13,2.15,2:2
0,4632,2.19,2.26,2:2
0,4633,2.08,2.09,2:2
0,4634,2.18,2.18,2:2
0,4635,2.15,1.95,2:2
0,4636,2.29,2.02,2:2
0,4637,2.36,2.31,2:2
0,4638,2.21,2.19,2:2
0,4639,2.14,2.01,2:2
0,4640,2.41,2.25,2:2
0,4641,2.17,1.83,2:2
0,4642,2.52,1.74,2:2
0,4643,2.28,2.11,2:2
0,4644,2.25,2.00,2:2
0,4645,2.09,1.85,2:2
0,4646,2.25,1.89,2:2
0,4647,2.37,2.01,2:2
0,4648,2.16,1.91,2:2
0,4649,2.33,1.92,2:2
0,4650,2.22,1.73,2:2
0,4651,2.13,2.02,2:2
0,4652,2.28,1.80,2:2
0,4653,2.38,1.84,2:2
0,4654,2.37,1.83,2:2
0,4655,2.44,1.77,2:2
0,4656,2.35,1.81,2:2
0,4657,2.64,1.89,2:2
0,4658,2.42,1.84,3:2
0,4659,2.96,2.00,3:2
0,4660,2.47,1.81,3:2
0,4661,2.73,2.13,3:2
0,4662,2.60,2.20,3:2
0,4663,2.57,2.28,3:2
0,4664,2.58,2.01,3:2
0,4665,2.45,2.02,3:2
0,4666,2.60,2.25,2:2
0,4667,2.32,2.39,2:2
0,4668,2.38,2.28,2:2
0,4669,2.50,2.32,2:2
0,4670,2.59,2.23,2:2
0,4671,2.49,2.22,2:2
0,4672,2.39,2.16,2:2
0,4673,2.37,2.31,2:2
0,4674,2.41,2.30,3:2
0,4675,2.61,2.49,3:2
0,4676,2.54,2.29,3:2
0,4677,2.74,2.22,3:2
0,4678,2.62,2.34,3:2
0,4679,2.64,2.19,3:2
0,4680,2.63,2.43,3:2
0,4681,2.64,2.26,3:2
0,4682,2.62,2.25,3:2
0,4683,2.91,2.51,3:2
0,4684,2.83,2.34,3:2
0,4685,2.64,2.45,3:2
0,4686,2.88,2.33,3:2
0,4687,2.70,2.63,3:3
0,4688,2.78,2.36,3:3
0,4689,3.03,2.32,3:2
0,4690,2.84,2.25,3:2
0,4691,2.64,2.51,3:2
0,4692,2.84,2.56,3:3
0,4693,2.83,2.49,3:2
0,4694,2.89,2.33,3:2
0,4695,2.74,2.65,3:2
0,4696,2.74,2.51,3:2
0,4697,2.65,2.27,3:2
0,4698,2.81,2.59,3:2
0,4699,2.71,2.65,3:3
0,4700,2.63,2.57,3:3
0,4701,2.68,2.69,3:3
0,4702,2.61,2.53,3:2
0,4703,2.82,2.50,3:3
0,4704,2.72,2.64,3:3
0,4705,2.93,2.51,3:3
0,4706,2.59,2.39,3:3
0,4707,2.88,2.54,3:3
0,4708,2.89,2.78,3:3
0,4709,2.78,2.67,3:3
0,4710,2.62,2.82,3:3
0,4711,2.90,2.80,3:3
0,4712,2.95,3.17,3:3
0,4713,2.94,2.93,3:3
0,4714,2.74,2.91,3:3
0,4715,2.90,2.69,3:3
0,4716,2.74,2.64,3:3
0,4717,2.99,2.68,3:3
0,4718,2.72,2.73,3:3
0,4719,2.95,2.59,3:3
0,4720,2.93,2.57,3:3
0,4721,2.81,2.71,3:3
0,4722,2.67,2.74,3:3
0,4723,2.80,2.60,3:3
0,4724,2.98,2.75,3:3
0,4725,2.85,2.60,3:3
0,4726,2.98,2.68,3:3
0,4727,3.01,2.51,3:3
0,4728,3.00,2.82,3:3
0,4729,2.78,2.52,3:3
0,4730,2.81,2.59,3:3
0,4731,2.65,2.67,3:3
0,4732,2.73,2.48,3:2
0,4733,2.59,2.53,3:2
0,4734,2.70,2.46,3:2
0,4735,2.66,2.58,3:2
0,4736,2.62,2.48,3:3
0,4737,2.82,2.55,3:3
0,4738,2.68,2.46,3:3
0,4739,2.81,2.51,3:3
0,4740,2.90,2.35,3:2
0,4741,2.82,2.33,3:2
0,4742,2.73,2.51,3:3
0,4743,2.53,2.76,3:3
0,4744,2.82,2.45,3:2
0,4745,2.67,2.65,3:3
0,4746,2.68,2.55,3:3
0,4747,2.70,2.50,3:3
0,4748,2.55,2.64,3:3
0,4749,2.68,2.45,3:3
0,4750,2.48,2.46,3:3
0,4751,2.52,2.71,2:3
0,4752,2.49,2.72,3:3
0,4753,2.43,2.71,3:3
0,4754,2.55,2.79,2:3
0,4755,2.31,2.90,3:3
0,4756,2.52,2.82,3:3
0,4757,2.33,2.83,3:3
0,4758,2.41,2.88,3:3
0,4759,2.65,2.81,3:3
0,4760,2.83,2.74,3:3
0,4761,2.68,2.80,3:3
0,4762,2.73,2.87,3:3
0,4763,2.80,2.58,3:3
0,4764,2.66,2.96,3:3
0,4765,2.57,2.81,3:3
0,4766,2.56,2.81,3:3
0,4767,2.32,2.81,3:3
0,4768,2.66,3.05,3:3
0,4769,2.63,2.83,3:3
0,4770,2.55,2.96,3:3
0,4771,2.66,2.89,3:3
0,4772,2.72,3.06,3:3
0,4773,2.72,2.95,3:3
0,4774,2.61,2.90,3:3
0,4775,2.50,3.38,3:3
0,4776,2.66,3.16,3:3
0,4777,2.43,3.31,3:3
0,4778,2.49,3.25,3:3
0,4779,2.43,3.01,3:3
0,4780,2.70,2.93,3:3
0,4781,2.44,3.32,3:3
0,4782,2.61,3.13,3:3
0,4783,2.60,3.21,3:3
0,4784,2.64,3.11,3:3
0,4785,2.54,3.02,3:3
0,4786,2.65,3.07,3:3
0,4787,2.45,3.00,3:3
0,4788,2.54,3.04,3:3
0,4789,2.56,2.74,3:3
0,4790,2.47,2.82,3:3
0,4791,2.47,2.94,2:3
0,4792,2.31,3.11,3:3
0,4793,2.33,2.92,2:3
0,4794,2.34,2.89,2:3
0,4795,2.31,2.69,2:3
0,4796,2.46,2.77,2:3
0,4797,2.80,2.74,3:3
0,4798,2.41,2.77,3:3
0,4799,2.62,2.72,3:3
0,4800,2.67,2.72,3:3
0,4801,2.65,2.66,3:3
0,4802,2.90,2.69,3:3
0,4803,2.68,2.66,3:3
0,4804,2.57,2.84,3:3
0,4805,2.72,2.96,3:3
0,4806,2.31,2.95,2:3
0,4807,2.25,2.96,3:3
0,4808,2.45,3.03,2:3
0,4809,2.53,3.34,3:3
0,4810,2.66,3.09,3:3
0,4811,2.47,3.01,3:3
0,4812,2.51,3.10,2:3
0,4813,2.46,2.88,2:3
0,4814,2.44,2.97,2:3
0,4815,2.36,2.91,2:3
0,4816,2.37,2.78,2:3
0,4817,2.49,2.73,2:3
0,4818,2.43,2.88,3:3
0,4819,2.49,2.64,3:3
0,4820,2.38,2.93,2:3
0,4821,2.46,2.90,2:3
0,4822,2.45,3.19,2:3
0,4823,2.33,2.73,2:3
0,4824,2.58,3.13,3:3
0,4825,2.31,3.05,2:3
0,4826,2.51,2.89,2:3
0,4827,2.40,2.90,2:3
0,4828,2.21,3.16,2:3
0,4829,2.33,2.94,2:3
0,4830,2.11,3.12,2:3
0,4831,2.43,3.00,2:3
0,4832,2.23,3.22,2:3
0,4833,2.36,3.14,2:3
0,4834,2.50,3.23,2:3
0,4835,2.66,3.30,2:3
0,4836,2.26,3.17,2:3
0,4837,2.30,3.19,2:3
0,4838,2.47,3.31,2:3
0,4839,2.34,3.32,2:3
0,4840,2.29,3.26,2:3
0,4841,2.60,3.18,2:3
0,4842,2.31,3.46,2:3
0,4843,2.34,3.24,2:3
0,4844,2.18,3.15,2:3
0,4845,2.44,3.26,2:3
0,4846,2.20,2.88,2:3
0,4847,2.26,3.12,2:3
0,4848,2.48,3.09,2:3
0,4849,2.24,3.04,2:3
0,4850,2.30,3.11,2:3
0,4851,2.41,3.36,2:3
0,4852,2.27,3.20,2:3
0,4853,2.40,3.05,2:3
0,4854,2.41,3.19,2:3
0,4855,2.35,3.21,2:3
0,4856,2.39,2.94,2:3
0,4857,2.38,3.26,2:3
0,4858,2.40,3.22,2:3
0,4859,2.37,3.17,2:3
0,4860,2.62,3.24,3:3
0,4861,2.60,3.40,3:3
0,4862,2.73,3.39,3:3
0,4863,2.84,3.38,3:3
0,4864,2.68,3.52,3:3
0,4865,2.66,3.48,3:3
0,4866,2.69,3.25,3:3
0,4867,2.70,3.49,3:3
0,4868,2.52,3.09,3:3
0,4869,2.68,3.06,3:3
0,4870,2.84,3.29,3:3
0,4871,2.54,3.27,3:3
0,4872,2.68,3.34,3:3
0,4873,2.59,3.07,3:3
0,4874,2.51,3.50,3:3
0,4875,2.43,3.04,2:3
0,4876,2.48,3.10,2:3
0,4877,2.44,3.13,2:3
0,4878,2.33,3.01,2:3
0,4879,2.21,3.19,2:3
0,4880,1.97,3.06,2:3
0,4881,2.11,2.97,2:3
0,4882,2.03,3.06,2:3
0,4883,1.94,2.88,2:3
0,4884,1.90,2.87,2:3
0,4885,1.86,3.08,2:3
0,4886,2.29,3.00,2:3
0,4887,2.05,3.02,2:3
0,4888,1.98,3.21,2:3
0,4889,2.20,2.90,2:3
0,4890,2.20,2.92,2:3
0,4891,2.09,3.25,2:3
0,4892,2.14,3.07,2:3
0,4893,2.33,3.07,2:3
0,4894,2.49,3.09,2:3
0,4895,2.45,3.07,2:3
0,4896,2.36,3.11,2:3
0,4897,2.47,2.96,2:3
0,4898,2.29,2.99,2:3
0,4899,2.31,2.98,2:3
0,4900,2.31,3.13,2:3
0,4901,2.19,3.15,2:3
0,4902,2.11,3.16,2:3
0,4903,2.08,3.19,2:3
0,4904,2.23,3.27,2:3
0,4905,2.42,2.95,2:3
0,4906,2.44,3.12,2:3
0,4907,2.49,2.99,2:3
0,4908,2.37,3.15,2:3
0,4909,2.40,3.14,2:3
0,4910,2.29,3.19,2:3
0,4911,2.33,3.31,2:3
0,4912,2.30,3.08,2:3
0,4913,2.25,3.37,2:3
0,4914,2.43,3.11,2:3
0,4915,2.29,3.49,2:3
0,4916,2.36,3.02,2:3
0,4917,2.31,3.09,2:3
0,4918,2.37,3.18,2:3
0,4919,2.38,3.24,2:3
0,4920,2.15,3.14,2:3
0,4921,2.44,3.32,2:3
0,4922,2.34,3.18,2:3
0,4923,2.15,3.35,2:3
0,4924,2.21,3.14,2:3
0,4925,2.33,3.04,2:3
0,4926,2.32,3.02,2:3
0,4927,2.24,3.00,2:3
0,4928,2.42,3.00,2:3
0,4929,2.33,3.01,2:3
0,4930,2.43,2.62,2:3
0,4931,2.26,2.73,2:3
0,4932,2.42,2.84,2:3
0,4933,2.22,2.60,2:3
0,4934,2.27,2.83,2:3
0,4935,2.19,2.83,2:3
0,4936,2.38,2.80,2:3
0,4937,2.12,2.76,2:3
0,4938,2.14,2.82,2:3
0,4939,2.08,2.78,2:3
0,4940,2.07,2.78,2:3
0,4941,2.32,2.86,2:3
0,4942,2.22,2.83,2:3
0,4943,2.18,2.96,2:3
0,4944,2.09,3.09,2:3
0,4945,2.18,3.17,2:3
0,4946,2.27,3.05,2:3
0,4947,2.16,3.10,2:3
0,4948,2.01,3.32,2:3
0,4949,1.87,3.12,2:3
0,4950,2.06,3.06,2:3
0,4951,2.29,3.09,2:3
0,4952,2.12,3.11,2:3
0,4953,2.27,3.18,2:3
0,4954,2.19,3.18,2:3
0,4955,2.16,3.28,2:3
0,4956,2.34,3.24,2:3
0,4957,2.25,3.04,2:3
0,4958,2.35,2.86,2:3
0,4959,2.15,3.17,2:3
0,4960,2.14,3.27,2:3
0,4961,2.20,3.04,2:3
0,4962,2.24,3.18,2:3
0,4963,2.28,3.36,2:3
0,4964,2.39,3.31,2:3
0,4965,2.36,3.27,2:3
0,4966,2.23,3.26,2:3
0,4967,2.17,3.31,2:3
0,4968,2.40,3.53,2:3
0,4969,2.43,3.55,2:3
0,4970,2.19,3.55,2:3
0,4971,2.07,3.42,2:3
0,4972,2.40,3.73,2:4
0,4973,2.28,3.69,2:4
0,4974,2.15,3.63,2:4
0,4975,2.02,3.55,2:4
0,4976,2.32,3.36,2:4
0,4977,2.31,3.63,2:4
0,4978,2.13,3.69,2:4
0,4979,2.08,3.50,2:4
0,4980,2.36,3.47,2:4
0,4981,2.22,3.62,2:4
0,4982,2.29,3.39,2:4
0,4983,2.39,3.46,2:3
0,4984,2.35,3.38,2:3
0,4985,2.33,3.38,2:3
0,4986,2.38,3.68,2:3
0,4987,2.29,3.32,2:3
0,4988,2.56,3.32,3:3
0,4989,2.49,3.48,2:3
0,4990,2.49,3.55,2:3
0,4991,2.47,3.39,2:3
0,4992,2.25,3.43,2:3
0,4993,2.37,3.45,2:3
0,4994,2.20,3.34,2:3
0,4995,2.34,3.22,2:3
0,4996,2.20,3.30,2:3
0,4997,2.19,3.10,2:3
0,4998,2.08,3.27,2:3
0,4999,2.29,3.40,2:3
0,5000,2.56,3.21,2:3
0,5001,2.33,3.24,2:3
0,5002,2.38,3.24,2:3
0,5003,2.28,3.31,2:3
0,5004,2.24,3.45,2:3
0,5005,2.38,3.36,2:3
0,5006,2.51,3.39,2:3
0,5007,2.54,3.37,2:3
0,5008,2.47,3.25,3:3
0,5009,2.71,3.49,3:4
0,5010,2.70,3.49,3:4
0,5011,2.44,3.59,3:3
0,5012,2.56,3.27,3:3
0,5013,2.44,3.31,3:3
0,5014,2.53,3.32,3:3
0,5015,2.75,3.35,3:3
0,5016,2.36,3.50,2:3
0,5017,2.40,3.30,2:3
0,5018,2.62,3.40,3:4
0,5019,2.53,3.45,2:4
0,5020,2.56,3.33,2:3
0,5021,2.35,3.24,3:3
0,5022,2.58,3.49,3:3
0,5023,2.56,3.48,3:3
0,5024,2.42,3.44,2:3
0,5025,2.41,3.26,2:3
0,5026,2.65,3.23,3:3
0,5027,2.71,3.13,3:3
0,5028,2.30,3.20,3:3
0,5029,2.43,3.20,3:3
0,5030,2.46,3.10,3:3
0,5031,2.56,2.89,3:3
0,5032,2.57,2.99,3:3
0,5033,2.54,2.82,3:3
0,5034,2.74,2.89,3:3
0,5035,2.49,2.73,3:3
0,5036,2.59,2.68,3:3
0,5037,2.69,2.92,3:3
0,5038,2.85,2.99,3:3
0,5039,2.85,2.96,3:3
0,5040,2.75,3.07,3:3
0,5041,2.80,2.88,3:3
0,5042,2.58,3.01,3:3
0,5043,2.57,3.06,3:3
0,5044,2.74,2.95,3:3
0,5045,2.56,2.73,3:3
0,5046,2.58,2.76,2:3
0,5047,2.14,2.82,2:3
0,5048,2.35,2.76,2:3
0,5049,2.38,2.66,2:3
0,5050,2.48,2.78,2:3
0,5051,2.25,2.67,2:3
0,5052,2.23,2.86,2:3
0,5053,2.17,2.85,2:3
0,5054,2.21,2.76,2:3
0,5055,2.14,2.51,2:3
0,5056,2.22,2.34,2:2
0,5057,2.68,2.50,2:3
0,5058,2.54,2.49,2:3
0,5059,2.55,2.36,2:3
0,5060,2.39,2.42,3:2
0,5061,2.30,2.50,2:2
0,5062,2.60,2.31,2:2
0,5063,2.50,2.32,2:2
0,5064,2.31,2.35,2:2
0,5065,2.31,2.32,2:2
